plateid, locationid, ra, dec, apgver, vdone, vplan, SN, history
11949, 2711, 252.89898681640625, 33.7694206237793, 100, 2, 1, 0, 59021,59022,
11950, 2712, 250.65345764160156, 29.72631072998047, 100, 2, 1, 0, 59085,59084,
11951, 2713, 253.10958862304688, 31.447261810302734, 100, 3, 1, 0, 59026,59025,59029,
11952, 2714, 253.63429260253906, 27.756372451782227, 100, 2, 1, 0, 58664,58663,
11953, 2715, 190.0167236328125, 43.22216796875, 100, 2, 1, 0, 58848,58849,
11954, 2716, 198.41494750976562, 52.32562255859375, 100, 1, 1, 0, 58874,
11955, 2717, 196.0911865234375, 53.617218017578125, 100, 1, 1, 0, 58873,
11956, 2718, 189.41827392578125, 53.15785598754883, 100, 2, 1, 0, 58871,58872,
11957, 2719, 185.89178466796875, 52.61493682861328, 100, 1, 1, 0, 58852,
11958, 2720, 207.5845947265625, 3.809525728225708, 100, 4, 1, 0, 58881,58877,58880,58904,
11960, 2722, 236.32826232910156, 9.765307426452637, 100, 1, 1, 0, 59047,
11962, 2724, 226.03707885742188, 8.072317123413086, 100, 2, 1, 0, 58930,58932,
11963, 2725, 233.65716552734375, 9.250003814697266, 100, 2, 1, 0, 58643,58642,
11965, 2727, 231.07437133789062, 8.659590721130371, 100, 3, 1, 0, 59042,59041,59043,
11967, 2729, 231.14492797851562, 10.216375350952148, 100, 2, 1, 0, 59017,59018,
11968, 2730, 228.63092041015625, 7.679736614227295, 100, 2, 1, 0, 59010,59011,
11969, 2731, 227.49685668945312, 7.82351016998291, 100, 2, 1, 0, 59040,59039,
11970, 2732, 225.4106903076172, 10.427874565124512, 100, 3, 1, 0, 58930,58928,58929,
11974, 2736, 238.7888946533203, 9.578773498535156, 100, 4, 1, 0, 59026,59038,59041,59040,
11975, 2737, 251.77783203125, 25.765209197998047, 100, 1, 1, 0, 58660,
11976, 2738, 242.95091247558594, 18.622716903686523, 100, 2, 1, 0, 59016,59011,
11977, 2739, 253.9672088623047, 24.971158981323242, 100, 1, 1, 0, 58658,
11978, 2740, 250.53024291992188, 21.61395835876465, 100, 1, 1, 0, 58665,
11979, 2741, 252.85020446777344, 22.754512786865234, 100, 1, 1, 0, 58668,
11980, 2742, 254.6181182861328, 23.217191696166992, 100, 2, 1, 0, 59021,58669,
11981, 2743, 254.41485595703125, 19.822622299194336, 100, 1, 1, 0, 59020,
11982, 2744, 310.162211914062, -5.88242530822754, 100, 3, 1, 0, 58665,58664,58663,
11983, 2745, 258.6201477050781, 64.26656341552734, 100, 1, 1, 0, 58659,
11984, 2746, 256.5614013671875, 21.7343692779541, 100, 2, 1, 0, 58661,58663,
11986, -999, 259.7438, -28.0797, 100, 0, 1, 0, NOT,OBSERVED
11987, -999, 270.46, -29.8918, 100, 0, 1, 0, NOT,OBSERVED
11988, 6125, 92.41107, -53.48482, 100, 9, 4, 0, 59226,59197,58881,59200,59192,59205,59229,58833,59177,
12028, 2431, 55.910158, 68.438936, 2373, 3, 1, 0, 58791,
12029, 2431, 55.910158, 68.438936, 2373, 3, 1, 0, 58792,
12030, 2431, 55.910158, 68.438936, 2473, 4, 1, 0, 58793,58835,
12031, 2431, 55.910158, 68.438936, 2473, 4, 1, 0, 58811,
12032, 2431, 55.910158, 68.438936, 2473, 4, 1, 0, 58836,
12033, 2431, 55.910158, 68.438936, 2573, 3, 1, 0, 58837,
12034, 2431, 55.910158, 68.438936, 2573, 3, 1, 0, 58838,
12035, 2431, 55.910158, 68.438936, 2573, 3, 1, 0, 58839,
12036, 2431, 55.910158, 68.438936, 2673, 6, 1, 0, 58844,58840,58841,58848,
12037, 2431, 55.910158, 68.438936, 2673, 6, 1, 0, 58849,
12038, 2431, 55.910158, 68.438936, 2673, 6, 1, 0, 58866,
12039, 2431, 55.910158, 68.438936, 2773, 1, 1, 0, 58867,
12040, 2431, 55.910158, 68.438936, 2783, 3, 1, 0, 58868,
12041, 2431, 55.910158, 68.438936, 2783, 3, 1, 0, 58873,58872,
12042, 2431, 55.910158, 68.438936, 2883, 3, 1, 0, 58874,
12043, 2431, 55.910158, 68.438936, 2883, 3, 1, 0, 58875,
12044, 2431, 55.910158, 68.438936, 2883, 3, 1, 0, 58893,
12045, 2431, 55.910158, 68.438936, 2983, 4, 1, 0, 58894,58906,
12046, 2431, 55.910158, 68.438936, 2983, 4, 1, 0, 58895,
12047, 2431, 55.910158, 68.438936, 2983, 4, 1, 0, 58896,
12048, 2431, 55.910158, 68.438936, 3083, 4, 1, 0, 58898,
12049, 2431, 55.910158, 68.438936, 3083, 4, 1, 0, 58900,58907,
12050, 2431, 55.910158, 68.438936, 3083, 4, 1, 0, 58904,
12066, 2750, 328.373069999997, -1.73517769954652e-09, 100, 2, 1, 0, 58753,58755,
12067, 2751, 333.173069999997, 2.26458081772413e-09, 100, 2, 1, 0, 58780,58779,
12068, 2752, 336.183069999998, -4.50070400017786e-09, 100, 4, 1, 0, 58785,58787,58786,58784,
12069, 2753, 338.773069999998, 1.2316695499189e-07, 100, 2, 1, 0, 58782,58783,
12070, 2754, 341.783069999999, -3.07363459302121e-07, 100, 2, 1, 0, 58814,58819,
12071, 2755, 346.413069999999, -1.0956479535252e-05, 100, 2, 1, 0, 58805,58806,
12073, 2757, 13.9130699999986, -0.00167128953365626, 100, 3, 1, 0, 58783,58782,58781,
12074, 2758, 17.2930699999987, 0.000272789804044184, 100, 1, 1, 0, 58788,
12075, 2759, 19.9930699999991, -9.120242076149571e-05, 100, 2, 1, 0, 58779,58780,
12078, 2762, 28.4830700000005, 1.61694432549799e-06, 100, 5, 1, 0, 58840,58837,58839,58838,58844,
12079, 2763, 29.4430700000006, -1.76085120288577e-08, 100, 3, 1, 0, 58787,58788,58789,
12080, 2764, 30.0830700000007, -6.355412839256139e-07, 100, 2, 1, 0, 58812,58811,
12081, 2765, 30.9530700000009, -5.78414109671402e-07, 100, 3, 1, 0, 58812,58814,58819,
12082, 2766, 38.1930699999998, 1.14118547456435e-08, 100, 2, 1, 0, 58783,58790,
12083, 2767, 343.174497070312, 13.9379524667333, 100, 3, 1, 0, 58778,58777,58776,
12084, 2768, 343.984497070312, 13.9884587931215, 100, 2, 1, 0, 58782,58781,
12085, 2769, 345.574497070312, 14.108706886054, 100, 2, 1, 0, 59031,59030,
12087, 2771, 348.374497070312, 14.373842110421, 100, 2, 1, 0, 58790,58804,
12088, 2772, 349.364497070312, 14.4572812077662, 100, 1, 1, 0, 59080,
12089, 2773, 351.182678222656, 14.5924367904663, 100, 1, 1, 0, 59060,
12090, 2774, 351.574497070312, 14.6086410300761, 100, 3, 1, 0, 59081,59079,59078,
12092, 2776, 14.5844970703117, 14.8285297462614, 100, 2, 1, 0, 58783,58784,
12093, 2777, 18.387092590332, 14.6121520996094, 100, 3, 1, 0, 58785,58784,58786,
12094, 2778, 17.4644970703119, 14.6637050299779, 100, 3, 1, 0, 58868,58819,58814,
12095, 7000, 94.66281, -54.99475, 100, 1, 1, 0, 58886,
12129, 6170, 56.3324, 23.6689, 100, 2, 1, 0, 58777,58881,
12130, 6171, 52.3527, 18.642, 100, 2, 1, 0, 58769,58768,
12131, 6172, 59.0553, 24.9256, 100, 3, 1, 0, 58766,58768,58767,
12132, 6173, 55.0058, 20.0663, 100, 2, 1, 0, 58766,58764,
12133, 6174, 57.7287, 21.0297, 100, 1, 1, 0, 58769,
12134, 6175, 53.6095, 16.2129, 100, 1, 1, 0, 59156,
12136, 6177, 56.4022, 17.4278, 100, 2, 1, 0, 59160,59159,
12137, 6178, 63.4527, 23.5851, 100, 1, 1, 0, 59154,
12138, 6179, 58.776, 18.5582, 100, 1, 1, 0, 59159,
12139, 6180, 61.7073, 19.8568, 100, 3, 1, 0, 59085,59081,59083,
12140, 6181, 54.936, 13.6157, 100, 1, 1, 0, 58776,
12141, 6182, 57.7985, 14.9562, 100, 4, 1, 0, 58853,58856,58829,58852,
12142, 6183, 60.1713, 15.9616, 100, 2, 1, 0, 58860,58823,
12143, 6184, 65.7567, 18.4744, 100, 1, 1, 0, 58820,
12144, 6185, 58.9855, 12.4009, 100, 2, 1, 0, 58792,58793,
12145, 6186, 64.1509, 14.5373, 100, 2, 1, 0, 58803,58821,
12146, 6187, 61.5676, 13.49, 100, 2, 1, 0, 58793,58796,
12147, 6188, 67.6015, 25.1284, 100, 1, 1, 0, 58803,
12148, 6189, 65.812, 21.3676, 100, 2, 1, 0, 58802,58797,
12149, 6190, 68.1651, 22.545, 100, 2, 1, 0, 58887,59159,
12150, 6191, 71.6036, 23.5924, 100, 1, 1, 0, 58854,
12151, 6192, 66.9964, 18.8458, 100, 2, 1, 0, 58860,59160,
12152, 6193, 69.928, 19.892, 100, 2, 1, 0, 58880,58853,
12153, 6194, 72.8604, 20.9393, 100, 1, 1, 0, 58804,
12154, 6195, 68.16, 16.1229, 100, 2, 1, 0, 58830,58850,
12155, 6196, 71.0451, 17.1796, 100, 2, 1, 0, 58886,58915,
12156, 6197, 73.8844, 18.0778, 100, 2, 1, 0, 58918,58887,
12157, 6198, 74.8153, 15.4945, 100, 1, 1, 0, 58803,
12158, 6199, 72.0691, 14.5171, 100, 1, 1, 0, 58834,
12159, 6168, 76.2988, 71.8154, 110, 3, 3, 0, 58831,58802,58850,
12160, 6106, 278.8854, 72.5455, 100, 1, 1, 0, 59007,
12161, 6107, 280.0144, 75.3352, 100, 1, 1, 0, 59010,
12162, 6100, 269.9642, 67.85, 100, 1, 1, 0, 58766,
12163, 6101, 273.184, 65.8628, 100, 1, 1, 0, 58767,
12164, 6102, 274.8614, 57.4797, 100, 1, 1, 0, 58769,
12165, 6103, 275.4829, 60.2679, 100, 1, 1, 0, 58768,
12166, 6104, 275.7993, 63.2014, 100, 2, 1, 0, 59003,59004,
12167, 6105, 277.4338, 69.6464, 100, 1, 1, 0, 58773,
12168, 6108, 280.1576, 64.9661, 100, 2, 1, 0, 59041,59040,
12169, 6109, 280.2648, 58.07, 100, 1, 1, 0, 59060,
12170, 6110, 280.9116, 61.2917, 100, 1, 1, 0, 59061,
12171, 6111, 281.1843, 67.4414, 100, 1, 1, 0, 59031,
12173, 6113, 285.4121, 63.0815, 100, 1, 1, 0, 59066,
12174, 6114, 285.8495, 70.7369, 100, 3, 1, 0, 59010,59035,59013,
12175, 6115, 288.3332, 65.478, 100, 3, 1, 0, 58792,58791,58793,
12176, 6119, 293.59, 63.2084, 100, 1, 1, 0, 59040,
12177, 6120, 294.8861, 71.4013, 100, 1, 1, 0, 58796,
12178, 6121, 296.0854, 65.815, 100, 3, 1, 0, 59016,59018,59017,
12179, 6122, 296.7887, 68.6277, 100, 1, 1, 0, 58801,
12180, 6116, 288.8145, 68.182, 100, 4, 1, 0, 59024,59069,59030,59025,
12181, 6117, 289.428, 73.7876, 100, 3, 1, 0, 59022,59020,59021,
12182, 6118, 289.8774, 60.9789, 100, 2, 1, 0, 59031,59071,
12183, -999, 291.0, 37.9, 100, 0, 1, 0, NOT,OBSERVED
12184, -999, 359.35, 56.2, 100, 0, 1, 0, NOT,OBSERVED
12185, -999, 297.7, 18.95, 100, 0, 1, 0, NOT,OBSERVED
12186, -999, 297.7, 18.95, 200, 0, 1, 0, NOT,OBSERVED
12187, -999, 323.0, 12.3, 100, 0, 1, 0, NOT,OBSERVED
12188, 6157, 100.23695, -58.68062, 100, 4, 4, 0, 58831,58855,59180,58858,
12201, 6210, 133.043, 11.8252, 210, 4, 6, 0, 58830,58882,58836,58862,
12206, 6232, 11.0, 41.4, 410, 10, 10, 0, 58880,58824,58856,58832,58852,
12207, 6232, 11.0, 41.4, 510, 10, 10, 0, 58821,58823,58828,58824,58829,58796,58802,58830,58801,58797,
12208, 5919, 298.5256, 18.448233, 111, 1, 1, 0, 59033,
12209, 5919, 298.5256, 18.448233, 211, 1, 1, 0, 59034,
12210, 5919, 298.5256, 18.448233, 311, 2, 1, 0, 59035,59060,
12211, 5919, 298.5256, 18.448233, 421, 1, 1, 0, 59040,
12212, 5919, 298.5256, 18.448233, 521, 1, 1, 0, 59041,
12213, 5919, 298.5256, 18.448233, 621, 1, 1, 0, 59061,
12216, 6044, 91.889589, 24.325121, 321, 4, 3, 0, 58860,58887,
12217, 6044, 91.889589, 24.325121, 421, 3, 3, 0, 58888,59156,58882,
12220, 6043, 114.5958, 21.0, 100, 7, 6, 0, 58853,58802,58806,58860,58915,58856,
12221, 7032, 105.35412, -58.26286, 100, 1, 1, 0, 58835,
12233, 6201, 77.608, 16.5418, 100, 2, 1, 0, 58881,58806,
12234, 6202, 75.56, 21.9167, 100, 3, 1, 0, 59158,58882,59155,
12235, 6203, 74.6291, 24.5698, 100, 2, 1, 0, 58825,58832,
12236, 6204, 73.6516, 27.3625, 100, 1, 1, 0, 58855,
12237, 6205, 63.3193, 23.732, 100, 1, 1, 0, 58834,
12238, 6206, 133.4979, -1.782, 110, 3, 3, 0, 58831,58828,58805,
12239, 6207, 128.7999, -20.9001, 110, 4, 3, 0, 58837,58832,58804,58853,
12240, 6208, 114.1999, -25.4, 110, 1, 3, 0, 58854,
12242, 6214, 124.604, 13.8089, 100, 1, 1, 0, 58829,
12243, 6215, 124.157, 16.6055, 100, 1, 1, 0, 58888,
12244, 6216, 124.111, 19.6216, 100, 1, 1, 0, 58834,
12245, 6217, 127.2829, 11.286, 100, 1, 1, 0, 58828,
12247, 6219, 127.183, 16.8987, 100, 1, 1, 0, 58836,
12250, 6222, 130.021, 11.2441, 100, 2, 1, 0, 58854,58835,
12251, 6223, 129.935, 14.0927, 100, 2, 1, 0, 58862,58830,
12253, 6225, 129.928, 19.5397, 100, 2, 1, 0, 58855,58837,
12254, 6226, 130.068, 22.5959, 100, 1, 1, 0, 58866,
12255, 6227, 133.2, 10.8252, 100, 1, 1, 0, 58801,
12256, 6228, 132.753, 16.5473, 100, 1, 1, 0, 58834,
12257, 6211, 6.951, 60.23706, 110, 3, 3, 0, 58823,58796,58801,
12258, 6211, 6.951, 60.23706, 210, 3, 3, 0, 58797,58828,58801,
12259, 6212, 81.116683, 45.22649, 100, 3, 3, 0, 58914,58886,58882,
12260, 6229, 83.603348, 0.142844, 110, 4, 3, 0, 58806,58823,58852,58832,
12261, 6229, 83.603348, 0.142844, 210, 3, 3, 0, 58854,58824,58829,
12262, 6230, 88.5, 21.02, 110, 2, 3, 0, 58888,59156,
12264, 6231, 89.9, 7.1, 110, 4, 3, 0, 58824,58825,58835,58855,
12265, 6231, 89.9, 7.1, 210, 3, 3, 0, 58836,58856,58862,
12266, 6213, 98.01, 4.8, 100, 1, 1, 0, 58828,
12267, 6213, 98.01, 4.8, 200, 2, 1, 0, 58829,58830,
12268, 6213, 98.01, 4.8, 300, 1, 1, 0, 58831,
12269, 6213, 98.01, 4.8, 400, 1, 1, 0, 58834,
12270, 6213, 98.01, 4.8, 500, 1, 1, 0, 58857,
12271, 6213, 98.01, 4.8, 600, 1, 1, 0, 58860,
12273, 7043, 83.71766, -5.55237, 100, 2, 2, 0, 58883,58882,
12306, 5952, 351.625, -5.0983, 100, 1, 1, 0, 58824,
12307, 6268, 14.586753, 7.550542, 100, 1, 1, 0, 58855,
12308, 6269, 18.635838, 6.955527, 100, 1, 1, 0, 58854,
12309, 6270, 17.086687, 9.312967, 100, 1, 1, 0, 58856,
12310, 6271, 15.379867, 11.573003, 100, 3, 1, 0, 58857,59041,58860,
12311, 6272, 13.341829, -0.467759, 100, 1, 1, 0, 58825,
12312, 6273, 11.647065, 1.61678, 100, 1, 1, 0, 58820,
12313, 6274, 9.908087, 4.260294, 100, 3, 1, 0, 59046,58829,58821,
12314, 6275, 15.519215, 1.105188, 100, 2, 1, 0, 58829,58853,
12315, 6276, 14.075515, 3.765655, 100, 1, 1, 0, 58830,
12316, 6277, 12.281458, 6.00088, 100, 1, 1, 0, 58830,
12317, 6278, 10.500454, 8.157517, 100, 2, 1, 0, 58831,58880,
12318, 6279, 19.733738, 0.664551, 100, 2, 1, 0, 58832,58823,
12319, 6282, 74.7687, 15.494499, 100, 2, 1, 0, 58830,58898,
12320, 6283, 124.111, 19.5248, 100, 1, 1, 0, 58857,
12321, 6284, 127.296, 11.2961, 100, 1, 1, 0, 58857,
12323, 6286, 127.089, 16.7949, 100, 1, 1, 0, 58888,
12326, 6289, 130.021, 10.9796, 100, 2, 1, 0, 58881,58861,
12331, 6294, 133.153, 10.8214, 100, 1, 1, 0, 58882,
12335, 6298, 135.893, 13.7491, 100, 1, 1, 0, 58882,
12337, 6300, 124.657, 13.9023, 100, 1, 1, 0, 58888,
12340, 6303, 126.996, 10.9053, 100, 2, 1, 0, 58916,58886,
12345, 6308, 130.021, 11.2259, 100, 2, 1, 0, 59158,58880,
12354, 6258, 136.025, 13.6881, 100, 1, 1, 0, 58886,
12356, 7070, 162.4802, -59.54877, 100, 3, 3, 0, 59187,58914,59223,
12395, 6242, 172.0531, 7.439, 100, 1, 1, 0, 58867,
12396, 6243, 170.2341, -3.7287, 100, 2, 1, 0, 58888,58894,
12398, 6245, 175.8415, -4.6748, 100, 1, 1, 0, 58923,
12399, 6246, 167.8201, -0.4518, 100, 2, 1, 0, 58895,58886,
12402, 6249, 179.0976, -2.3804, 100, 1, 1, 0, 58915,
12403, 6250, 168.2705, 2.3117, 100, 1, 1, 0, 58915,
12407, 6254, 135.979, 13.7156, 100, 1, 1, 0, 58886,
12411, 6260, 172.5002, -7.5522, 100, 3, 6, 0, 58914,58887,58893,
12415, 6264, 152.0775, 13.139, 100, 3, 6, 0, 58887,58918,58915,
12416, 6265, 185.5381, 5.3025, 100, 1, 6, 0, 58893,
12420, 5850, 260.285, -24.0993, 210, 1, 1, 0, 59057,
12483, 2784, 186.19139099121094, 33.589683532714844, 100, 2, 1, 0, 58928,58929,
12484, 2785, 196.01231384277344, 32.368194580078125, 100, 3, 1, 0, 58898,58899,58904,
12485, 2786, 198.17176818847656, 32.853904724121094, 100, 4, 1, 0, 58924,58907,58923,58906,
12487, 2788, 138.00160217285156, 29.84666633605957, 100, 3, 1, 0, 58924,58928,58925,
12488, 2789, 135.1456298828125, 29.35150718688965, 100, 2, 1, 0, 58907,58906,
12489, 2790, 178.806396484375, 3.3993217945098877, 100, 1, 1, 0, 58880,
12490, 2791, 169.273681640625, 4.744112491607666, 100, 2, 1, 0, 58881,58882,
12491, 2792, 166.00112915039062, 2.1902248859405518, 100, 6, 1, 0, 58928,58932,58929,58931,58930,58925,
12495, 2796, 160.94615173339844, 3.563102960586548, 100, 1, 1, 0, 58907,
12496, 2797, 143.05226135253906, 28.351938247680664, 100, 2, 1, 0, 58907,58909,
12506, 2807, 219.38853454589844, 3.936403512954712, 100, 2, 1, 0, 58898,58899,
12509, 2810, 209.26124572753906, 1.3961845636367798, 100, 1, 1, 0, 58907,
12511, 2812, 135.1147918701172, 1.2773089408874512, 100, 3, 1, 0, 58894,58895,58896,
12512, 2813, 146.8706512451172, 0.01674218475818634, 100, 2, 1, 0, 58906,58904,
12514, 2815, 199.4042205810547, 1.4170280694961548, 100, 1, 1, 0, 58906,
12518, 2819, 158.435302734375, -0.01605556160211563, 100, 2, 1, 0, 58924,58925,
12602, 6092, 264.026, 63.3357, 100, 1, 1, 0, 59031,
12604, 6088, 259.9495, 72.1125, 100, 1, 1, 0, 58915,
12605, 6089, 262.2709, 69.4391, 100, 1, 1, 0, 58923,
12606, 6094, 268.1573, 75.6375, 100, 1, 1, 0, 58924,
12607, 6095, 269.1701, 73.0489, 100, 2, 1, 0, 59005,59004,
12608, 6096, 269.3162, 57.4467, 100, 2, 1, 0, 59011,59061,
12609, 6097, 269.6432, 60.0442, 100, 1, 1, 0, 59030,
12610, 6098, 269.7191, 70.4515, 100, 1, 1, 0, 59035,
12611, 6099, 269.8789, 62.6447, 100, 2, 1, 0, 59007,59005,
12620, 2831, 201.11293, 29.85797, 100, 2, 1, 0, 59020,59019,
12621, 2832, 203.6725, 29.54133, 100, 2, 1, 0, 59022,59021,
12622, 2833, 200.94104, 31.6766, 100, 2, 1, 0, 59017,59018,
12624, 2835, 204.40297, 30.44621, 100, 2, 1, 0, 59026,59023,
12651, 2862, 251.31189, 27.28967, 100, 4, 1, 0, 59017,59016,59015,59018,
12652, 2863, 252.16699, 24.06446, 100, 2, 1, 0, 59019,59018,
12667, 2864, 248.9439697265625, 37.308902740478516, 100, 2, 1, 0, 59042,59041,
12673, 2870, 246.52867126464844, 39.6769905090332, 100, 6, 1, 0, 59082,59085,59078,59084,59079,59080,
12674, 2871, 245.39039611816406, 39.03469467163086, 100, 2, 1, 0, 59023,59022,
12675, 2872, 249.87081909179688, 34.81991195678711, 100, 5, 1, 0, 59042,59072,59073,59057,59058,
12678, 2875, 314.582211914061, -6.35485757159414, 100, 4, 1, 0, 59017,59015,59014,59016,
12679, 2876, 317.59221191406, -6.77269174976639, 100, 4, 1, 0, 59019,59020,59021,59018,
12682, 2879, 324.512211914059, -7.6753287075387, 100, 5, 1, 0, 59022,59024,59029,59030,59027,
12683, 2880, 325.252211914059, -7.76614652566651, 100, 3, 1, 0, 59046,59044,59057,
12684, 2881, 327.072211914059, -7.97067903297207, 100, 3, 1, 0, 59060,59059,59058,
12685, 2882, 328.842211914059, -8.13422572970617, 100, 5, 1, 0, 59073,59072,59085,59084,59079,
12696, 2893, 13.1030699999986, -0.0020543780205501, 100, 3, 1, 0, 59079,59080,59083,
12700, 2897, 1.23449707031195, 14.9636469704488, 100, 2, 1, 0, 59077,59074,
12702, 5857, 286.48, 38.9, 100, 14, 18, 0, 59156,59155,
12705, 6232, 11.0, 41.4, 410, 10, 10, 0, 59062,59063,59064,59066,59042,
12706, 5480, 55.9, 32.0, 110, 5, 3, 0, 59072,59066,59063,59071,59146,
12714, 7196, 283.90139, -30.47346, 100, 3, 3, 0, 59150,59148,59149,
12759, 7213, 29.4208, 37.785, 211, 3, 3, 0, 59069,59146,59147,
12760, 7213, 29.4208, 37.785, 321, 5, 3, 0, 59147,59155,59073,59154,59156,
12761, 7213, 29.4208, 37.785, 421, 5, 3, 0, 59156,59073,59159,59155,59154,
12764, 7215, 304.9054, 37.9962, 110, 1, 1, 0, 59146,
12765, 7215, 304.9054, 37.9962, 210, 3, 1, 0, 59154,59155,59147,
12766, 7215, 304.9054, 37.9962, 310, 1, 1, 0, 59156,
12767, -999, 259.695, 43.53, 100, 0, 1, 0, NOT,OBSERVED
12769, 2900, 5.61306999999874, -0.0564710605740454, 100, 3, 1, 0, 59084,59083,59085,
12772, 2903, 16.4030699999986, 0.000537372722300739, 100, 1, 1, 0, 59085,
12774, 7216, 15.95711, -69.16763, 100, 12, 12, 0, 59205,59175,59183,59167,59210,59185,59198,59202,59171,59213,59165,59190,
5638, 4213, 153.80442, 2.0665278, 100, 1, 3, 0, 55933,
7519, 5026, 266.2236, -5.7401, 110, 4, 3, 0, 57116,57143,57151,57154,
7520, 5027, 290.1238, -12.4117, 110, 3, 3, 0, 56931,57153,57142,
7521, 5028, 268.5792, -1.4513, 110, 3, 3, 0, 57119,57112,57092,
7522, 5029, 283.3466, 0.9506, 110, 3, 3, 0, 56903,57148,56910,
7523, 5029, 283.3466, 0.9506, 210, 4, 3, 0, 57149,57171,56904,57152,
7524, 5030, 301.0295, 8.4035, 110, 3, 3, 0, 56904,57204,57175,
7525, 5030, 301.0295, 8.4035, 210, 4, 3, 0, 57267,57256,57205,57264,
7526, 5031, 290.3419, 14.2605, 110, 3, 3, 0, 57144,57153,56934,
7527, 5032, 279.1106, 19.6183, 110, 4, 3, 0, 57112,57115,57096,57094,
7528, 5032, 279.1106, 19.6183, 210, 3, 3, 0, 57113,57116,57118,
7529, 5033, 309.2214, 20.7593, 110, 3, 3, 0, 56936,56968,56939,
7530, 5034, 298.221, 27.3409, 110, 3, 3, 0, 57202,56935,56938,
7531, 5034, 298.221, 27.3409, 210, 3, 3, 0, 56939,56936,57204,
7532, 5035, 285.943, 32.9599, 110, 3, 3, 0, 57143,57115,57122,
7533, 5036, 330.6823, 16.7635, 100, 4, 3, 0, 56903,57271,57260,57292,
7534, 5037, 308.1882, 39.8618, 110, 3, 3, 0, 56962,56937,56934,
7535, 5038, 4.5101, -14.3067, 100, 5, 3, 0, 57322,57321,57323,57294,57347,
7536, 5039, 322.3797, 51.1611, 110, 3, 3, 0, 56961,56903,56932,
7537, 5039, 322.3797, 51.1611, 210, 3, 3, 0, 56962,57174,56904,
7538, 5040, 340.2536, 44.9861, 110, 3, 3, 0, 56961,56933,56936,
7539, 5041, 313.497, 63.7074, 110, 3, 3, 0, 56902,56910,56931,
7540, 5042, 354.8611, 30.3525, 100, 3, 3, 0, 57000,57027,56997,
7541, 5043, 351.9968, 48.6013, 110, 3, 3, 0, 56972,56968,
7542, 5044, 329.3235, 70.007, 110, 3, 3, 0, 56910,56904,56934,
7543, 5045, 357.9301, 62.0653, 110, 3, 3, 0, 56944,56938,56992,
7544, 5045, 357.9301, 62.0653, 210, 4, 3, 0, 56999,56993,56997,56939,
7545, 5046, 1.9835, 74.6235, 100, 3, 3, 0, 56933,56936,56971,
7546, 5046, 1.9835, 74.6235, 200, 3, 3, 0, 56934,56991,56937,
7547, 5047, 355.7547, 80.4798, 100, 4, 3, 0, 56932,56961,56990,56935,
7548, 5048, 16.0625, 50.8202, 100, 3, 3, 0, 57021,56995,56944,
7549, 5001, 289.5332, 50.8338, 100, 1, 1, 0, 56848,
7550, 5002, 285.9041, 49.1962, 100, 2, 1, 0, 56848,56850,
7551, 5003, 282.5456, 47.4204, 100, 3, 1, 0, 57096,57114,57094,
7552, 5004, 295.6957, 49.9017, 200, 1, 1, 0, 56848,
7553, 5005, 291.9041, 48.4365, 100, 1, 1, 0, 56850,
7554, 5006, 288.4125, 46.8752, 200, 1, 1, 0, 56850,
7555, 5007, 285.0706, 45.213, 200, 1, 1, 0, 56938,
7556, 5008, 281.9166, 43.4529, 100, 1, 1, 0, 56937,
7557, 5009, 297.4999, 47.3985, 100, 2, 1, 0, 57503,56849,
7558, 5010, 294.1249, 46.0047, 100, 21, 18, 0, 57707,57264,58792,56931,57293,
7559, 5010, 294.1249, 46.0047, 200, 2, 1, 0, 57203,57204,
7560, 5011, 290.6749, 44.4662, 100, 2, 1, 0, 56849,56933,
7561, 5021, 291.5541, 38.1605, 100, 20, 18, 0, 57266,57319,57294,57701,57643,56932,57265,57672,
7570, 5043, 351.9968, 48.6013, 110, 3, 3, 0, 56910,
7771, 5049, 11.3922, 2.8383, 100, 3, 3, 0, 56945,57022,57029,
7772, 5050, 37.9884, -8.7994, 100, 4, 3, 0, 57020,57027,57262,57265,
7773, 5051, 57.3526, -10.4625, 100, 4, 3, 0, 57059,57022,57056,57273,
7774, 5052, 4.8137, 68.6883, 100, 3, 3, 0, 56999,56992,56943,
7775, 5052, 4.8137, 68.6883, 200, 4, 3, 0, 57020,57269,56993,57266,
7776, 5053, 8.3223, 50.7683, 100, 3, 3, 0, 56972,56946,56943,
7777, 5053, 8.3223, 50.7683, 200, 4, 3, 0, 56945,57000,57262,56991,
7778, 5056, 38.0122, 47.5098, 100, 4, 3, 0, 56991,56943,56971,56937,
7779, 5057, 62.8083, 67.9722, 100, 4, 3, 0, 56971,56938,56935,56991,
7780, 5058, 20.5706, 74.7477, 100, 4, 3, 0, 56936,57296,56961,56933,
7781, 5026, 266.2236, -5.7401, 210, 3, 3, 0, 57144,57152,57118,
7782, 5027, 290.1238, -12.4117, 210, 3, 3, 0, 57202,57144,57293,
7783, 5059, 294.0431, -4.5068, 110, 3, 3, 0, 56903,57173,56932,
7784, 5029, 283.3466, 0.9506, 320, 4, 3, 0, 57151,57178,57204,57154,
7785, 5029, 283.3466, 0.9506, 420, 5, 3, 0, 57205,57256,57173,57172,57265,
7786, 5031, 290.3419, 14.2605, 210, 3, 3, 0, 57202,57292,56935,
